time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-26 00:00:00+00:00,6,1,107,13
2023-10-27 00:00:00+00:00,23,3,39,9
2023-10-28 00:00:00+00:00,8,3,10,4
2023-10-29 00:00:00+00:00,46,5,38,5
2023-10-30 00:00:00+00:00,18,5,63,4
2023-10-31 00:00:00+00:00,31,2,139,13
2023-11-01 00:00:00+00:00,19,4,23,3
2023-11-02 00:00:00+00:00,9,3,14,5
2023-11-03 00:00:00+00:00,10,3,8,2
2023-11-04 00:00:00+00:00,6,1,0,0
2023-11-05 00:00:00+00:00,26,7,13,1
2023-11-06 00:00:00+00:00,10,4,11,4
2023-11-07 00:00:00+00:00,6,1,18,6
2023-11-08 00:00:00+00:00,6,1,34,4
2023-11-09 00:00:00+00:00,21,5,36,7
2023-11-10 00:00:00+00:00,27,2,45,6
2023-11-11 00:00:00+00:00,8,3,11,1
2023-11-12 00:00:00+00:00,7,2,7,2
2023-11-13 00:00:00+00:00,8,3,3,1
2023-11-14 00:00:00+00:00,6,1,16,8
2023-11-15 00:00:00+00:00,7,2,67,9
2023-11-16 00:00:00+00:00,6,1,62,5
2023-11-17 00:00:00+00:00,7,1,48,7
2023-11-18 00:00:00+00:00,6,1,5,1
2023-11-19 00:00:00+00:00,6,1,0,0
2023-11-20 00:00:00+00:00,10,3,3,2
2023-11-21 00:00:00+00:00,6,1,29,3
